code;fishing_depth;lon;lat;datetime;sun_angle
27678;410;154.36667;52.16667;20-Jan-2022 01:51:00;17.67621276
27678;390;154.55;51.96667;20-Jan-2022 06:15:00;-1.808722724
27678;470;153.73333;52.86667;20-Jan-2022 16:57:00;-42.25796487
27678;440;154.1;53.45;21-Jan-2022 05:30:00;3.283548397
27678;455;154.13333;53.58333;21-Jan-2022 09:36:00;-30.80995835
27678;390;154.93333;51.63333;22-Jan-2022 02:45:00;17.71588984
27678;450;155.25;51.51667;22-Jan-2022 11:24:00;-47.15371888
27678;485;155.9;51.61667;22-Jan-2022 20:39:00;-7.647178724
27678;540;155.48333;51.5;23-Jan-2022 06:57:00;-7.249667325
27678;450;155.7;51.65;23-Jan-2022 13:39:00;-57.6546954
27678;470;155.6;51.61667;23-Jan-2022 18:24:00;-28.22038907
27678;480;155.6;51.61667;24-Jan-2022 03:48:00;14.57612394
27678;460;155.46667;51.56667;24-Jan-2022 08:57:00;-25.21603697
27678;440;155.51667;51.61667;24-Jan-2022 12:06:00;-51.65062135
27678;450;155.58333;51.63333;25-Jan-2022 03:15:00;16.96726824
27678;440;155.48333;51.6;25-Jan-2022 09:30:00;-30.10927991
27678;395;155.51667;51.66667;25-Jan-2022 16:12:00;-47.03272796
27678;385;155.45;51.65;25-Jan-2022 21:00:00;-4.450158731
27678;400;155.03333;51.56667;26-Jan-2022 00:45:00;18.14411091
27678;450;155.18333;51.51667;26-Jan-2022 04:30:00;11.71360984
27678;395;155.41667;51.56667;26-Jan-2022 07:00:00;-6.986869852
27678;405;154.83333;51.61667;27-Jan-2022 03:09:00;17.97229709
27678;390;154.93333;51.6;27-Jan-2022 09:33:00;-29.78094153
27678;390;155.11667;51.6;27-Jan-2022 13:09:00;-55.69600738
27678;410;154.8;51.61667;28-Jan-2022 03:36:00;16.6715485
27678;340;154.88333;51.88333;28-Jan-2022 12:21:00;-51.65912884
27678;320;154.88333;51.91667;29-Jan-2022 05:39:00;4.744139999
27678;330;154.83333;52;29-Jan-2022 12:33:00;-52.33275567
27678;345;154.95;51.81667;29-Jan-2022 16:12:00;-46.4273855
27678;330;155.01667;51.7;30-Jan-2022 05:33:00;5.797073882
27678;350;154.93333;51.8;30-Jan-2022 11:00:00;-41.75915513
27678;410;154.63333;51.81667;30-Jan-2022 15:45:00;-49.41722087
27678;420;155.25;51.56667;31-Jan-2022 06:51:00;-4.404897672
27678;265;155.03333;51.98333;31-Jan-2022 12:45:00;-52.78591082
27678;440;155.06667;51.5;01-Feb-2022 06:36:00;-1.899333361
27678;460;154.81667;51.45;01-Feb-2022 10:06:00;-33.58354165
27678;480;154.71667;51.4;01-Feb-2022 16:45:00;-41.87609529
27678;480;155.1;51.45;02-Feb-2022 03:00:00;20.16412732
27678;495;155.06667;51.45;02-Feb-2022 09:39:00;-29.39831691
27678;490;154.71667;51.38333;02-Feb-2022 14:24:00;-54.83916369
27678;500;154.98333;51.38333;03-Feb-2022 03:57:00;16.94654576
27678;510;154.86667;51.38333;03-Feb-2022 09:39:00;-29.04521918
27678;520;153.26667;54.06667;09-Feb-2022 11:15:00;-38.99195022
27678;470;152.61667;54.45;10-Feb-2022 03:39:00;18.25388495
27678;525;152.96667;54.08333;11-Feb-2022 11:36:00;-40.71312115
27678;500;152.51667;54.28333;11-Feb-2022 16:06:00;-43.09699683
27678;505;152.33333;54.35;12-Feb-2022 02:00:00;21.90026724
27678;520;151.95;54.38333;12-Feb-2022 12:45:00;-46.20132987
27678;510;151.83333;54.43333;12-Feb-2022 16:42:00;-39.13961809
27678;500;154.15;54.61667;13-Feb-2022 07:24:00;-6.069931858
27678;530;153.96667;54.26667;13-Feb-2022 15:12:00;-46.47406749
27678;530;153.95;54.6;14-Feb-2022 01:51:00;22.3098767
27678;535;153.98333;54.85;14-Feb-2022 12:15:00;-43.47768176
27678;530;153.91667;54.65;14-Feb-2022 16:15:00;-40.4301889
27678;500;153.78333;54.61667;15-Feb-2022 01:51:00;22.63121194
27678;510;153.81667;54.98333;15-Feb-2022 07:42:00;-7.944270274
27678;500;153.73333;54.7;15-Feb-2022 11:45:00;-40.38651402
27678;490;153.66667;54.61667;16-Feb-2022 06:51:00;-0.433145606
27678;500;153.58333;54.91667;16-Feb-2022 11:45:00;-39.86340417
27678;510;153.61667;54.9;16-Feb-2022 17:21:00;-32.07038493
27678;490;153.53333;54.75;17-Feb-2022 04:00:00;18.59252484
27678;480;153.51667;54.78333;17-Feb-2022 10:36:00;-31.5927732
27678;450;153.36667;54.76667;17-Feb-2022 17:51:00;-27.99835896
27678;460;153.31667;54.83333;18-Feb-2022 01:39:00;23.31964255
27678;440;153.28333;54.85;18-Feb-2022 08:51:00;-16.66691596
27678;415;153.15;54.9;18-Feb-2022 14:48:00;-45.6319017
27678;410;153.06667;54.75;19-Feb-2022 03:42:00;20.63290233
27678;430;152.96667;55.16667;19-Feb-2022 09:45:00;-23.77733264
27678;410;153.16667;54.81667;19-Feb-2022 15:54:00;-40.98424858
27678;400;153.01667;54.85;20-Feb-2022 09:12:00;-18.96455882
27678;390;152.71667;55.08333;20-Feb-2022 13:45:00;-45.57457531
27678;390;152.71667;55.13333;20-Feb-2022 16:27:00;-37.38917416
27678;395;152.68333;55.16667;21-Feb-2022 00:45:00;22.19887991
27678;390;152.58333;55.16667;21-Feb-2022 03:30:00;21.77119342
27678;390;152.71667;54.98333;21-Feb-2022 06:21:00;5.300569242
27678;240;155.63333;58.63333;23-Feb-2022 04:24:00;14.86127294
27678;240;156.31667;58.83333;23-Feb-2022 20:51:00;-0.237321166
27678;300;155;58.35;25-Feb-2022 02:21:00;22.27133122
27678;950;153.96667;56.98333;25-Feb-2022 16:45:00;-32.0200887
27678;400;152.45;55.45;26-Feb-2022 05:21:00;13.84972051
27678;300;152.78333;55.13333;26-Feb-2022 09:57:00;-23.31499032
27678;445;152.51667;55.41667;26-Feb-2022 15:48:00;-38.73160742
27678;410;152.95;55.08333;27-Feb-2022 02:54:00;25.56899992
27678;420;152.86667;55.21667;27-Feb-2022 10:24:00;-26.58086171
27678;410;152.91667;55.06667;27-Feb-2022 14:45:00;-42.32016004
27678;420;152.78333;55.26667;28-Feb-2022 05:15:00;15.1124371
27678;430;152.91667;55.28333;28-Feb-2022 10:51:00;-29.61198686
27678;440;153.08333;55.11667;28-Feb-2022 17:21:00;-28.27032243
27678;435;153.06667;55.28333;01-Mar-2022 06:06:00;9.275936111
27678;420;153.13333;54.93333;01-Mar-2022 10:45:00;-28.87170586
27678;420;153.26667;54.63333;01-Mar-2022 15:27:00;-39.62908674
27678;400;153.03333;54.73333;02-Mar-2022 01:36:00;27.79323651
27678;385;152.6;54.86667;02-Mar-2022 11:51:00;-35.57904942
27678;375;152.61667;54.93333;02-Mar-2022 16:06:00;-36.05434449
27678;370;152.48333;55.1;03-Mar-2022 04:36:00;20.30333371
27678;375;152.58333;54.86667;03-Mar-2022 09:06:00;-14.76339038
27678;390;152.58333;55.05;03-Mar-2022 14:24:00;-41.4231876
27678;480;153.31667;55.18333;04-Mar-2022 05:54:00;11.61000047
27678;390;152.73333;54.96667;04-Mar-2022 11:57:00;-35.43119412
27678;395;153;54.76667;04-Mar-2022 16:06:00;-35.28952638
27678;530;153.96667;55.06667;08-Mar-2022 01:06:00;29.11703007
27678;510;153.95;54.93333;08-Mar-2022 05:09:00;18.03124666
27678;520;153.81667;55.16667;09-Mar-2022 04:00:00;24.99256281
27678;410;152.45;55.45;10-Mar-2022 03:09:00;28.75531325
27678;400;152.43333;55.45;10-Mar-2022 12:00:00;-33.1447466
27678;395;152.36667;55.36667;10-Mar-2022 17:39:00;-22.63154352
27678;420;152.96667;55.1;11-Mar-2022 20:15:00;-0.427732864
27678;410;152.81667;55.2;12-Mar-2022 05:39:00;16.1603303
27678;400;152.46667;55.35;12-Mar-2022 09:45:00;-17.33488486
27678;420;152.85;55.21667;12-Mar-2022 12:45:00;-35.91299332
27678;395;152.58333;55.3;13-Mar-2022 02:21:00;31.54874716
27678;420;152.85;55.23333;13-Mar-2022 09:27:00;-14.85978004
27678;420;152.8;55.28333;13-Mar-2022 17:15:00;-24.26348856
27678;470;153.13333;55.15;14-Mar-2022 03:30:00;29.17775049
27678;510;153.43333;55.05;14-Mar-2022 16:00:00;-31.57518644
27678;410;152.86667;55.21667;15-Mar-2022 00:54:00;31.09986313
27678;385;152.46667;55.31667;15-Mar-2022 10:00:00;-18.41818576
27678;280;150.96667;56.45;16-Mar-2022 02:15:00;31.71728148
27678;295;151.05;55.83333;16-Mar-2022 14:30:00;-35.51467993
27678;290;151.03333;55.81667;17-Mar-2022 05:54:00;16.44058563
27678;295;151.08333;55.95;17-Mar-2022 08:39:00;-5.956195394
27678;280;151.01667;55.78333;17-Mar-2022 16:00:00;-30.59311028
27678;290;151.11667;55.9;18-Mar-2022 02:39:00;32.64827758
27678;295;151.13333;55.93333;18-Mar-2022 08:54:00;-7.77210528
27678;290;151.05;56.03333;18-Mar-2022 12:36:00;-32.01890042
27678;290;151.15;55.76667;19-Mar-2022 01:45:00;33.49194874
27678;290;151.01667;55.8;19-Mar-2022 10:36:00;-20.69646705
27678;290;151.01667;55.86667;19-Mar-2022 16:45:00;-25.66090076
27678;280;150.96667;55.83333;20-Mar-2022 03:54:00;29.67623073
27678;285;150.95;55.86667;20-Mar-2022 10:06:00;-16.65894486
27678;310;151.1;56.2;20-Mar-2022 15:12:00;-32.09420216
27678;290;151.1;56.15;21-Mar-2022 04:15:00;28.03904986
27678;310;151.1;56.18333;21-Mar-2022 11:15:00;-24.15268883
27678;325;151.23333;56.11667;22-Mar-2022 05:33:00;20.2794272
27678;320;151.23333;56.15;22-Mar-2022 10:24:00;-18.25410296
27678;320;151.38333;55.93333;22-Mar-2022 16:57:00;-23.05132193
27678;345;151.43333;55.78333;23-Mar-2022 04:42:00;26.3333001
27678;335;151.4;56.03333;23-Mar-2022 09:30:00;-11.28784206
27678;340;151.36667;56.08333;23-Mar-2022 13:24:00;-32.26788664
27678;330;151.51667;55.73333;24-Mar-2022 01:45:00;35.5342275
27678;340;151.61667;55.86667;24-Mar-2022 05:00:00;24.63461173
27678;325;151.58333;55.55;25-Mar-2022 03:03:00;34.71593621
27678;320;151.51667;55.55;25-Mar-2022 09:18:00;-9.317922475
27678;320;151.45;55.73333;25-Mar-2022 12:30:00;-29.46964018
27678;315;151.58333;55.45;26-Mar-2022 10:21:00;-17.18964324
27678;320;151.61667;55.33333;26-Mar-2022 16:36:00;-23.95909964
27678;320;151.41667;55.56667;27-Mar-2022 05:03:00;25.53364426
27678;320;151.45;55.66667;27-Mar-2022 09:45:00;-12.2203526
27678;315;151.36667;55.53333;27-Mar-2022 14:00:00;-31.73174938
27678;230;148.5;56.06667;28-Mar-2022 11:00:00;-19.27590035
27678;230;148.68333;56.15;28-Mar-2022 16:12:00;-25.706094
27678;290;149.68333;55.78333;29-Mar-2022 05:24:00;24.42324669
27678;290;149.86667;55.63333;29-Mar-2022 09:51:00;-11.59864911
27678;295;149.9;55.56667;30-Mar-2022 01:36:00;37.80921465
27678;280;149.9;55.78333;30-Mar-2022 09:36:00;-9.318916213
27678;295;150.05;55.76667;30-Mar-2022 14:54:00;-29.44327628
27678;270;150.36667;55.73333;31-Mar-2022 06:15:00;18.32990016
27678;270;150.15;55.86667;01-Apr-2022 04:39:00;30.04003324
27678;270;150.48333;55.75;01-Apr-2022 10:48:00;-17.76592835
27678;305;150.21667;55.85;01-Apr-2022 14:00:00;-29.46880725
27678;260;150.15;55.86667;02-Apr-2022 01:00:00;37.45186467
27678;275;150.43333;55.7;02-Apr-2022 04:03:00;33.74841227
27678;255;150.01667;55.93333;02-Apr-2022 09:27:00;-7.279271591
27678;275;150.56667;55.73333;03-Apr-2022 00:45:00;37.25989843
27678;270;150.3;55.85;03-Apr-2022 03:51:00;34.98451316
27678;270;150.56667;55.73333;03-Apr-2022 16:51:00;-19.51466255
27678;270;150.76667;55.68333;04-Apr-2022 05:51:00;22.41721508
27678;265;150.28333;55.88333;04-Apr-2022 10:45:00;-16.33044735
27678;270;150.41667;55.8;04-Apr-2022 12:54:00;-26.84113982
27678;265;150.76667;55.76667;05-Apr-2022 03:21:00;37.70730196
27678;265;150.46667;55.81667;05-Apr-2022 10:39:00;-15.48001549
27678;250;150.16667;55.98333;05-Apr-2022 14:36:00;-27.40428276
27678;275;150.9;55.75;06-Apr-2022 02:00:00;40.6469027
27678;275;150.86667;55.66667;06-Apr-2022 10:54:00;-17.06959325
27678;270;150.73333;55.85;06-Apr-2022 16:45:00;-18.83038963
27678;285;151.01667;55.68333;07-Apr-2022 05:09:00;28.34480165
27678;255;150.6;55.96667;07-Apr-2022 09:39:00;-7.681378816
27678;270;150.85;55.75;07-Apr-2022 17:21:00;-14.69888312
27678;270;150.93333;55.75;08-Apr-2022 03:21:00;38.72327697
27678;270;150.71667;55.91667;08-Apr-2022 11:51:00;-21.47596425
27678;265;150.56667;55.65;09-Apr-2022 01:21:00;41.26234382
27678;300;150.81667;55.56667;09-Apr-2022 07:36:00;9.42974125
27678;280;150.51667;55.66667;09-Apr-2022 12:09:00;-22.63409696
27678;290;150.98333;56.36667;09-Apr-2022 18:45:00;-3.332826061
27678;310;143.13333;56.23333;11-Apr-2022 07:51:00;12.1512332
27678;285;143.1;56.23333;12-Apr-2022 01:21:00;40.57726855
27678;310;143.1;56.25;12-Apr-2022 15:15:00;-24.20422761
27678;490;143.26667;56.1;13-Apr-2022 02:45:00;42.78164913
27678;490;142.83333;55.66667;14-Apr-2022 02:30:00;43.69710066
27678;500;143.91667;54.95;15-Apr-2022 04:30:00;38.45127511
27678;650;143.73333;55.1;15-Apr-2022 09:48:00;-3.404206276
27678;410;142.7;55.91667;20-Apr-2022 02:15:00;45.48235549
27678;420;142.7;56.11667;21-Apr-2022 04:06:00;41.82410614
27678;340;144.45;51.43333;22-Apr-2022 16:45:00;-18.95684247
27678;340;144.78333;51.11667;23-Apr-2022 02:30:00;51.31399784
27678;310;144.6;51.2;24-Apr-2022 04:24:00;44.16332437
27678;325;144.61667;51.15;25-Apr-2022 03:06:00;50.86205508
27678;350;144.53333;51.33333;26-Apr-2022 04:15:00;45.60698152
27678;395;142.71667;55.78333;27-Apr-2022 06:03:00;31.22830572
27678;400;143.63333;55.1;28-Apr-2022 00:45:00;44.79826092
27678;395;143.73333;55.03333;29-Apr-2022 04:00:00;45.22935411
27678;320;143.76667;54.98333;30-Apr-2022 04:00:00;45.53940335
27678;400;143.7;55.08333;01-May-2022 04:00:00;45.75573328
27678;470;143.78333;55.03333;02-May-2022 07:24:00;20.83817324
27678;470;143.85;54.96667;03-May-2022 06:45:00;26.57489491
27678;350;143.83333;54.95;04-May-2022 01:15:00;48.91192566
27678;260;143.51667;55.13333;04-May-2022 11:45:00;-11.39617255
27678;450;143.6;55.18333;05-May-2022 04:00:00;46.77920857
27678;410;143.73333;55.03333;06-May-2022 04:00:00;47.11562824
27678;470;143.88333;54.9;07-May-2022 03:51:00;48.16431699
27678;530;143.96667;54.8;08-May-2022 04:30:00;44.87448031
27678;290;143.45;55.18333;09-May-2022 05:18:00;39.64541398
27678;440;143.43333;55.18333;10-May-2022 04:21:00;46.19335234
27678;250;143.5;55.13333;11-May-2022 04:54:00;42.9352613
27678;240;143.33333;55.2;12-May-2022 08:36:00;13.02659349
27678;330;143.38333;55.2;13-May-2022 05:24:00;39.79064176
27678;400;143.13333;55.38333;14-May-2022 06:45:00;29.21256275
27678;190;143.43333;55.06667;15-May-2022 05:15:00;41.36015716
27678;200;143.86667;54.7;16-May-2022 05:51:00;36.82421682
27678;230;143.93333;54.31667;17-May-2022 05:54:00;36.69836302
27678;185;143.83333;54.85;17-May-2022 15:24:00;-14.51968877
27678;150;143.63333;54.9;18-May-2022 05:15:00;41.93575206
27678;140;143.76667;54.85;19-May-2022 05:27:00;40.55707036
27678;630;144.45;53.25;19-May-2022 22:30:00;35.3036626
27678;110;156.28333;49.76667;27-May-2022 06:51:00;22.61379025
27678;90;156.23333;-49.76667;27-May-2022 14:09:00;-60.67559552
27678;100;155.95;49.58333;28-May-2022 04:06:00;48.85681851
27678;100;156.33333;49.85;28-May-2022 14:09:00;-18.15815751
27678;100;157.35;50.68333;29-May-2022 01:00:00;60.39592829
27678;130;178.08333;61.6;02-Jun-2022 08:00:00;6.989403411
27678;170;178.71667;61.31667;02-Jun-2022 16:00:00;6.008752744
27678;120;179.1;61.18333;03-Jun-2022 02:15:00;44.83606595
27678;120;179.16667;61.31667;03-Jun-2022 17:00:00;12.4838613
27678;120;179.18333;61.35;04-Jun-2022 04:15:00;32.24391729
27678;120;179.51667;61;04-Jun-2022 17:15:00;14.27487023
27678;120;179.6;61.06667;05-Jun-2022 04:09:00;32.93284457
27678;120;179.21667;61.25;05-Jun-2022 16:45:00;11.0147101
27678;130;179.35;61.01667;06-Jun-2022 02:12:00;45.48674418
27678;150;179.66667;60.96667;06-Jun-2022 09:09:00;0.466821116
27678;110;179.95;61.1;06-Jun-2022 18:15:00;21.6633788
27678;180;179.8;60.86667;07-Jun-2022 01:24:00;49.15767254
27678;170;179.7;61.68333;07-Jun-2022 09:51:00;-1.667343288
27678;110;179.73333;61.48333;07-Jun-2022 16:15:00;8.384071201
27678;120;179.45;61.53333;08-Jun-2022 01:15:00;49.27193922
27678;130;179.21667;61.61667;08-Jun-2022 06:54:00;14.08953262
27678;110;179.66667;61.4;08-Jun-2022 14:27:00;-0.716991024
27678;120;179.58333;61.5;09-Jun-2022 02:15:00;45.12137036
27678;130;179.26667;61.38333;09-Jun-2022 17:45:00;18.02801486
27678;100;-179.86667;61.76667;10-Jun-2022 04:15:00;32.34597195
27678;90;-179.88333;62.1;10-Jun-2022 12:21:00;-4.751729004
27678;95;-179.76667;62.11667;10-Jun-2022 18:36:00;24.58582299
27678;100;-179.75;61.91667;11-Jun-2022 03:15:00;39.00595548
27678;80;-179.61667;62.13333;11-Jun-2022 10:48:00;-3.61831191
27678;95;-179.71667;62.08333;11-Jun-2022 18:00:00;20.46469428
27678;80;-179.46667;61.88333;12-Jun-2022 01:21:00;48.73144736
27678;80;-179.55;62.05;12-Jun-2022 07:54:00;7.96382546
27678;80;-179.25;61.96667;12-Jun-2022 15:30:00;5.108208194
27678;80;-179.18333;61.83333;13-Jun-2022 02:30:00;43.45264387
27678;75;-178.9;62.06667;13-Jun-2022 10:21:00;-2.631718312
27678;95;-179.86667;61.41667;14-Jun-2022 04:15:00;32.72964135
27678;90;-179.71667;61.78333;14-Jun-2022 09:51:00;-1.148083002
27678;70;-178.8;61.85;14-Jun-2022 18:09:00;21.96355357
27678;70;-179.11667;61.73333;15-Jun-2022 05:24:00;24.25301024
27678;80;-179.51667;61.65;15-Jun-2022 14:06:00;-1.257198564
27678;90;-179.78333;61.66667;16-Jun-2022 03:06:00;40.42392567
27678;100;-178.4;61.26667;16-Jun-2022 11:06:00;-4.814537724
27678;100;-178.38333;61.08333;16-Jun-2022 19:15:00;30.01499235
27678;140;-178.76667;61.15;17-Jun-2022 01:00:00;50.64369773
27678;110;-178.58333;60.93333;17-Jun-2022 13:54:00;-2.316628555
27678;100;-178.25;61.08333;17-Jun-2022 17:36:00;18.2248915
27678;110;-178.33333;61.01667;18-Jun-2022 04:15:00;32.30251691
27678;110;-178.16667;61.11667;18-Jun-2022 09:00:00;1.493448072
27678;120;-179.46667;61.08333;18-Jun-2022 16:00:00;7.328233775
27678;110;-178.15;61.13333;19-Jun-2022 02:36:00;43.22218311
27678;95;-177.83333;61.36667;19-Jun-2022 09:36:00;-0.850291353
27678;85;177.36667;61.88333;20-Jun-2022 04:00:00;35.8990876
27678;70;177.55;61.86667;20-Jun-2022 10:09:00;-1.240745625
27678;150;176.98333;61.83333;20-Jun-2022 17:21:00;14.59171374
27678;265;176.95;61.78333;21-Jun-2022 02:54:00;43.0574366
27678;180;176.93333;61.81667;21-Jun-2022 09:24:00;1.789090031
27678;250;147.58333;43.95;15-Aug-2022 13:39:00;-31.5561534
27678;250;146.71667;43.38333;16-Aug-2022 05:00:00;44.34251261
27678;250;146.65;43.35;16-Aug-2022 16:00:00;-28.43423224
27678;270;146.2;43.16667;17-Aug-2022 01:06:00;56.37135045
27678;280;146.78333;43.41667;17-Aug-2022 13:15:00;-31.53005092
27678;280;146.01667;43.11667;18-Aug-2022 01:06:00;56.0692563
27678;270;145.93333;43.05;18-Aug-2022 07:15:00;20.73778376
27678;250;146.48333;43.28333;19-Aug-2022 02:21:00;59.52128139
27678;250;146.63333;43.35;19-Aug-2022 15:15:00;-32.46857691
27678;250;145.91667;43.08333;20-Aug-2022 01:54:00;58.90212842
27678;280;146.26667;43.18333;20-Aug-2022 16:30:00;-26.89330055
27678;310;146.68333;43.36667;21-Aug-2022 01:15:00;56.09156042
27678;240;146.31667;43.2;21-Aug-2022 15:06:00;-33.73583426
27678;290;146.7;43.36667;22-Aug-2022 05:09:00;41.21776973
27678;260;146.63333;43.35;22-Aug-2022 13:15:00;-33.22706161
27678;300;146.95;43.45;23-Aug-2022 04:57:00;42.63870183
27678;300;147.1;43.51667;23-Aug-2022 17:06:00;-22.69951338
27678;260;146.98333;43.45;24-Aug-2022 03:06:00;55.81393803
27678;280;147.1;43.51667;24-Aug-2022 10:30:00;-15.44681696
27678;290;147.35;43.63333;24-Aug-2022 14:30:00;-35.25894453
27678;290;147.38333;43.65;25-Aug-2022 02:00:00;57.04016484
27678;300;147.2;43.55;25-Aug-2022 12:54:00;-32.87284818
27678;250;147.31667;43.63333;26-Aug-2022 01:24:00;55.19491113
27678;250;147.11667;43.53333;26-Aug-2022 09:51:00;-9.845200736
27678;280;147.26667;43.58333;26-Aug-2022 15:45:00;-32.20728223
27678;300;146.51667;43.3;27-Aug-2022 03:00:00;55.41715283
27678;300;146.66667;43.35;27-Aug-2022 07:06:00;19.3747231
27678;300;146.71667;43.38333;28-Aug-2022 01:36:00;55.35204683
27678;300;146.8;43.46667;28-Aug-2022 08:54:00;-0.492298928
27678;300;146.63333;43.33333;28-Aug-2022 16:00:00;-31.934678
27678;300;146.1;43.11667;29-Aug-2022 00:51:00;51.46864907
27678;310;146.38333;43.25;29-Aug-2022 10:15:00;-14.34257563
27678;300;146.65;43.35;29-Aug-2022 14:15:00;-37.42610559
27678;310;146.8;43.43333;30-Aug-2022 06:51:00;21.09660168
27678;300;146.21667;43.16667;30-Aug-2022 13:39:00;-37.28958731
27678;310;146.33333;43.2;31-Aug-2022 01:42:00;54.74175473
27678;300;146.55;43.3;31-Aug-2022 09:06:00;-3.383562138
27678;250;146.68333;43.36667;31-Aug-2022 15:39:00;-34.6312797
27678;260;147.35;43.63333;01-Sep-2022 02:45:00;53.89993839
27678;260;147.55;43.75;01-Sep-2022 07:45:00;10.16876625
27678;300;147.1;43.51667;01-Sep-2022 18:42:00;-10.17374844
27678;300;146.91667;43.45;02-Sep-2022 01:39:00;53.78590458
27678;270;147.58333;43.75;02-Sep-2022 12:54:00;-35.69743394
27678;250;147.71667;43.96667;02-Sep-2022 16:54:00;-26.24540379
27678;200;147.7;43.96667;03-Sep-2022 01:45:00;53.27053878
27678;270;147.65;43.9;03-Sep-2022 12:51:00;-35.73588553
27678;250;147.45;43.66667;03-Sep-2022 16:36:00;-29.1495177
27678;250;147.21667;43.56667;04-Sep-2022 01:51:00;53.42251308
27678;250;147.53333;43.76667;04-Sep-2022 09:00:00;-4.158949252
27678;280;147.65;43.83333;04-Sep-2022 15:06:00;-37.49241587
27678;220;147.25;43.58333;05-Sep-2022 01:06:00;50.71253736
27678;230;147.36667;43.66667;05-Sep-2022 05:30:00;32.8154281
27678;330;147.26667;43.58333;05-Sep-2022 13:06:00;-37.70249004
27678;250;147.3;43.6;06-Sep-2022 01:21:00;51.4143019
27678;220;147.6;43.88333;06-Sep-2022 08:15:00;3.175080459
27678;370;146.96667;43.45;06-Sep-2022 15:51:00;-35.3155452
27678;250;147.2;43.55;07-Sep-2022 08:00:00;5.825489326
27678;220;147.35;43.63333;07-Sep-2022 10:21:00;-18.72220851
27678;370;147.5;43.68333;07-Sep-2022 13:45:00;-40.10952374
27678;280;147.8;44;08-Sep-2022 02:36:00;51.19428127
27678;300;147.38333;43.65;08-Sep-2022 11:18:00;-27.59757115
27678;370;147.1;43.53333;08-Sep-2022 14:54:00;-39.89242012
27678;330;146.8;43.45;09-Sep-2022 01:45:00;51.51526555
27678;310;146.6;43.33333;09-Sep-2022 04:54:00;37.76195816
27678;340;146.78333;43.4;09-Sep-2022 08:42:00;-2.114922786
27678;290;146.45;43.26667;09-Sep-2022 13:00:00;-38.91027994
27678;330;146.48333;43.26667;10-Sep-2022 01:51:00;51.46575338
27678;350;146.4;43.23333;10-Sep-2022 12:06:00;-34.2181064
27678;300;146.36667;43.21667;10-Sep-2022 18:30:00;-14.74790684
27678;320;146.36667;43.23333;11-Sep-2022 02:39:00;50.88324801
27678;320;146.01667;43.1;11-Sep-2022 06:27:00;22.20090152
27678;330;146.76667;43.43333;12-Sep-2022 10:00:00;-16.70157746
27678;390;146.6;43.33333;12-Sep-2022 14:06:00;-42.62129624
27678;330;146.75;43.4;13-Sep-2022 02:12:00;50.43939996
27678;320;147.06667;43.48333;13-Sep-2022 07:03:00;14.2999725
27678;310;146.51667;43.3;13-Sep-2022 15:45:00;-38.39988801
27678;350;146.9;43.45;14-Sep-2022 03:36:00;45.50144476
27678;350;147.11667;43.53333;14-Sep-2022 08:54:00;-6.120486781
27678;350;147.33333;43.61667;14-Sep-2022 16:00:00;-36.61859772
27678;290;147.26667;43.58333;15-Sep-2022 01:21:00;48.28033493
27678;300;147.13333;43.55;15-Sep-2022 06:06:00;23.59195867
27678;300;147.45;43.66667;15-Sep-2022 12:24:00;-38.15266196
27678;280;147.48333;43.7;16-Sep-2022 01:06:00;46.96709929
27678;280;147.61667;43.78333;16-Sep-2022 07:06:00;12.32974077
27678;310;147.71667;43.86667;16-Sep-2022 12:24:00;-38.47837339
27678;280;147.5;43.68333;16-Sep-2022 17:36:00;-24.03482076
27678;70;147.15;44;17-Sep-2022 01:06:00;46.25153785
27678;350;147.18333;43.51667;20-Sep-2022 12:39:00;-41.54871638
27678;300;146.93333;43.45;21-Sep-2022 02:24:00;47.10339671
27678;300;147.36667;43.63333;21-Sep-2022 09:45:00;-17.58457183
27678;320;146.93333;43.43333;21-Sep-2022 17:36:00;-25.7277693
27678;280;147.16667;43.55;22-Sep-2022 01:42:00;46.54181789
27678;330;147.08333;43.46667;22-Sep-2022 11:15:00;-32.25785298
27678;310;147.41667;43.66667;22-Sep-2022 17:09:00;-29.76018385
27678;280;147.38333;43.65;23-Sep-2022 01:57:00;46.31205347
27678;290;147.35;43.63333;23-Sep-2022 13:15:00;-45.26761956
27678;300;146.76667;43.46667;23-Sep-2022 19:09:00;-10.35470833
27678;300;146.33333;43.2;24-Sep-2022 03:42:00;41.4345611
27678;310;146.8;43.45;24-Sep-2022 10:39:00;-27.31549284
27678;310;146.45;43.26667;24-Sep-2022 16:30:00;-36.65832942
27678;300;146.45;43.26667;25-Sep-2022 01:24:00;44.9491017
27678;300;146.28333;43.18333;25-Sep-2022 08:45:00;-7.612038506
27678;360;146.4;43.23333;25-Sep-2022 17:06:00;-31.83969475
27678;280;146.5;43.3;26-Sep-2022 01:51:00;45.3973957
27678;320;147.01667;43.48333;26-Sep-2022 07:36:00;4.067661239
27678;360;146.78333;43.45;26-Sep-2022 15:15:00;-45.08636887
27678;290;146.46667;43.26667;27-Sep-2022 03:45:00;39.85265688
27678;320;146.78333;43.45;27-Sep-2022 09:12:00;-13.46221546
27678;300;146.35;43.2;27-Sep-2022 15:39:00;-43.65589079
27678;290;146.35;43.21667;28-Sep-2022 01:36:00;44.34333243
27678;360;146;43.11667;28-Sep-2022 06:45:00;13.31414944
